CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO
f8952b27-afa1-4e11-9d96-da686fda5169,8910300000001034219,DATA,2019-07-10T11:44:20.000Z,2019-07-10T11:47:30.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
881d321e-fb9c-41dd-8c0f-db72f592aaf6,8910300000001034219,DATA,2019-07-10T11:47:34.000Z,2019-07-10T11:47:40.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
1ba13507-420c-40d8-8609-32ca95bb28b7,8910300000001034219,DATA,2019-07-10T11:47:46.000Z,2019-07-10T11:49:30.000Z,12474172,,,,CHE,Switzerland,228,02,7,260060169232732
d36a2aaa-7e4b-4e28-ad45-6fbf9cff5377,8910300000001034219,DATA,2019-07-10T11:49:31.000Z,2019-07-10T11:55:44.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
a1df3973-5371-45f8-bd7d-b679ff310e3f,8910300000001034219,DATA,2019-07-10T11:55:47.000Z,2019-07-10T11:55:54.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
4dd5814e-7156-4139-8995-b6dbfef2307b,8910300000001034219,DATA,2019-07-10T11:55:56.000Z,2019-07-10T11:57:32.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
eeb0461d-ac83-4260-9eff-63959e36b2f4,8910300000001034219,DATA,2019-07-10T11:57:40.000Z,2019-07-10T11:58:18.000Z,0,,,,CHE,Switzerland,228,02,7,260060169232732
7cd119b2-0eb1-4440-b0ac-eb89574a3637,8910300000001034217,DATA,2019-07-10T12:00:24.000Z,2019-07-10T12:00:26.000Z,137265,,,,USA,United States,310,150,7,260060169232730
011ba8a1-ec27-441a-9763-98053066ee07,8910300000001034217,DATA,2019-07-10T12:00:16.000Z,2019-07-10T12:00:26.000Z,6761,,,,USA,United States,310,150,7,260060169232730
b7115be4-1bbf-4520-8be8-e14c88d47b58,8910300000001034217,DATA,2019-07-10T12:02:40.000Z,2019-07-10T12:02:41.000Z,0,,,,USA,United States,310,150,7,260060169232730
1272fd89-6457-45c3-99bf-0013ada4b1e2,8910300000001034217,DATA,2019-07-10T12:02:44.000Z,2019-07-10T12:05:38.000Z,25655237,,,,USA,United States,310,150,7,260060169232730
ae9727a5-60e2-4671-a72f-bf2cd7504c85,8910300000001034217,DATA,2019-07-10T12:02:42.000Z,2019-07-10T12:05:41.000Z,24305,,,,USA,United States,310,150,7,260060169232730
